customer_id,first_name,last_name,email,phone,address_line1,city,state,zip_code,country,date_of_birth,customer_since,preferred_contact,marketing_opt_in,referral_source,customer_segment,lifetime_value,created_at,updated_at
0b05e9f1-e0bb-435f-a2aa-b7d51773e860,Donald,Williams,donald.williams59@hotmail.com,(791) 460-9062,9332 Elm Dr,Los Angeles,CA,90001,USA,1984-07-29,2019-09-28,SMS,True,Referral,At Risk,4241.83,2019-09-28T00:00:00,2020-07-14T00:00:00
6351bf35-2dcb-43ff-b6d6-6b18ec780f8b,Elizabeth,White,elizabeth.white443@outlook.com,(584) 444-9476,3804 River Blvd,Los Angeles,CA,90001,USA,1988-06-02,2024-03-30,SMS,False,Direct,New,4208.84,2024-03-30T00:00:00,2024-08-01T00:00:00
04d2c134-49e8-4cd9-99a9-fc49e4465bcc,Robert,Ramirez,robert.ramirez392@aol.com,(481) 730-6426,8520 Lake Way,Las Vegas,NV,89101,USA,1956-02-25,2019-10-20,Phone,False,Direct,Active,3104.78,2019-10-20T00:00:00,2020-10-02T00:00:00
ca0f72f6-e973-4b92-a366-ddf39e0a19e2,Nancy,Wilson,nancy.wilson928@icloud.com,(449) 613-2433,4295 Cedar Rd,Detroit,MI,48201,USA,1958-09-24,2021-09-24,Phone,False,Referral,At Risk,3651.9,2021-09-24T00:00:00,2022-03-10T00:00:00
c31d904f-4be0-497f-a037-5e39a1a08681,Barbara,Ramirez,barbara.ramirez9@gmail.com,(394) 960-8193,1020 Hill Ave,Charlotte,NC,28201,USA,1979-09-12,2020-12-30,Phone,False,Facebook,At Risk,1584.57,2020-12-30T00:00:00,2021-10-03T00:00:00
ed7f6aef-a2c5-4e21-8248-1287dcb2cfb2,Mary,Moore,mary.moore44@icloud.com,(324) 340-2742,8672 Maple Rd,San Antonio,TX,78201,USA,1952-03-05,2020-07-12,Phone,True,Referral,Loyal,3323.32,2020-07-12T00:00:00,2020-11-27T00:00:00
3b8a9ba1-f167-4d5e-935e-8ec4efc8df07,Sarah,Thompson,sarah.thompson898@aol.com,(667) 290-9342,6624 Main Ave,Houston,TX,77001,USA,1999-02-17,2019-07-04,Phone,False,TV Ad,Churned,6743.09,2019-07-04T00:00:00,2020-06-29T00:00:00
59f84704-078c-4163-889a-c3fafa3f6b4c,Karen,Jackson,karen.jackson124@icloud.com,(350) 451-6216,778 Hill Way,Los Angeles,CA,90001,USA,1982-02-07,2023-10-15,Phone,True,Pet Store,Active,5909.05,2023-10-15T00:00:00,2024-03-27T00:00:00
ab21d9ab-404b-4c6b-94b5-9775eab8881c,Charles,Sanchez,charles.sanchez829@aol.com,(307) 754-1134,7462 Maple Blvd,Houston,TX,77001,USA,1953-02-21,2021-12-06,Phone,True,Vet Recommendation,At Risk,3558.45,2021-12-06T00:00:00,2022-05-27T00:00:00
81d2a18f-4f38-44cc-a9b4-11c0e1c7134f,Susan,Robinson,susan.robinson566@gmail.com,(604) 480-3647,5151 Hill Blvd,Austin,TX,78701,USA,1953-11-15,2020-07-09,SMS,True,Google,Churned,900.29,2020-07-09T00:00:00,2020-12-31T00:00:00
c2ea361d-08e7-4c7a-99b4-0c9832e7aff9,Paul,Jackson,paul.jackson167@outlook.com,(720) 459-6424,700 Maple Ave,San Antonio,TX,78201,USA,1958-12-27,2020-02-23,SMS,False,Vet Recommendation,Loyal,3633.9,2020-02-23T00:00:00,2020-06-15T00:00:00
6b713c86-9e49-4719-9e22-c22946a1c6c1,William,Robinson,william.robinson464@outlook.com,(265) 516-2185,3547 Pine St,Jacksonville,FL,32099,USA,1972-06-08,2020-02-01,SMS,False,Direct,New,4333.41,2020-02-01T00:00:00,2020-04-29T00:00:00
1c14080e-32fc-4972-9db9-52a60cc99db1,Susan,Anderson,susan.anderson387@hotmail.com,(757) 918-9074,550 Hill St,Dallas,TX,75201,USA,1990-09-19,2021-08-11,Email,True,Facebook,At Risk,4402.46,2021-08-11T00:00:00,2021-10-03T00:00:00
aac00518-9062-4053-abed-ba42c666b55c,Michael,Jackson,michael.jackson252@icloud.com,(885) 962-2197,4168 Pine Ave,Fort Worth,TX,76101,USA,1959-12-01,2021-12-20,Email,True,TV Ad,Loyal,7939.47,2021-12-20T00:00:00,2022-01-19T00:00:00
3df113f7-4172-4818-aed9-c8f2bade18be,Donald,Hill,donald.hill35@hotmail.com,(811) 798-2282,4202 River Way,Atlanta,GA,30301,USA,1962-05-05,2023-06-21,Phone,False,TV Ad,Loyal,3088.01,2023-06-21T00:00:00,2024-06-12T00:00:00
2ad8393c-5038-43ac-affa-26685bcd50f7,James,White,james.white752@aol.com,(393) 485-7501,658 Lake Way,Fort Worth,TX,76101,USA,1963-05-28,2022-01-26,SMS,False,Vet Recommendation,At Risk,5969.04,2022-01-26T00:00:00,2022-08-28T00:00:00
2d784e8b-1cff-494e-ae94-56f679dba990,James,Allen,james.allen56@outlook.com,(275) 536-5051,2429 Park St,Las Vegas,NV,89101,USA,2004-07-24,2023-02-06,SMS,False,Pet Store,Loyal,7641.71,2023-02-06T00:00:00,2023-08-19T00:00:00
916d3e00-10f4-4916-8a9f-d043bb8be334,Steven,Brown,steven.brown295@outlook.com,(551) 894-4435,4725 River Blvd,Nashville,TN,37201,USA,1986-06-30,2023-11-30,Email,True,Pet Store,Active,9033.22,2023-11-30T00:00:00,2024-07-07T00:00:00
393adf08-921c-400c-9a46-a7f4eee8d4bb,Robert,Gonzalez,robert.gonzalez268@hotmail.com,(564) 562-7615,942 Oak St,Detroit,MI,48201,USA,2004-05-11,2022-02-02,Phone,False,Vet Recommendation,Active,2479.2,2022-02-02T00:00:00,2022-05-15T00:00:00
2e4e25c7-bbe5-465b-b260-65fd808dc27c,Barbara,King,barbara.king294@hotmail.com,(409) 877-5844,1572 River Ave,San Antonio,TX,78201,USA,1989-03-02,2019-06-11,Phone,False,Google,New,4686.95,2019-06-11T00:00:00,2019-11-16T00:00:00
feffe24f-7430-4621-8751-7a9fd64154f0,Susan,Walker,susan.walker152@aol.com,(884) 283-3348,3872 Elm St,Chicago,IL,60601,USA,1995-12-03,2019-07-23,SMS,False,TV Ad,At Risk,1876.3,2019-07-23T00:00:00,2019-09-29T00:00:00
11e996f5-f4d6-4438-b96c-522d9cdd80f7,Christopher,Wilson,christopher.wilson378@yahoo.com,(618) 936-2310,9125 River Ln,Chicago,IL,60601,USA,1995-07-17,2020-06-22,Email,False,Pet Store,Churned,4608.23,2020-06-22T00:00:00,2021-05-03T00:00:00
f9995b58-bbb1-475f-bc9a-a0b645f4a4c4,Barbara,Gonzalez,barbara.gonzalez484@gmail.com,(966) 855-2641,782 Maple Ln,Philadelphia,PA,19101,USA,1962-02-22,2021-12-04,Email,True,Direct,Loyal,8654.69,2021-12-04T00:00:00,2022-10-15T00:00:00
db090e72-98bb-4c59-a3bc-4e9a5df02981,Joshua,Allen,joshua.allen705@icloud.com,(693) 354-7972,6168 Hill Blvd,Detroit,MI,48201,USA,1975-03-27,2020-05-11,Phone,True,Vet Recommendation,New,9811.81,2020-05-11T00:00:00,2020-11-23T00:00:00
21bf5535-3b1a-4537-8e07-aba9683f8224,Joseph,Martin,joseph.martin504@outlook.com,(218) 324-4320,4837 Hill St,Boston,MA,02101,USA,1990-11-12,2023-05-01,SMS,True,Vet Recommendation,At Risk,6186.09,2023-05-01T00:00:00,2023-10-07T00:00:00
6acc68bf-262e-451a-8d67-94bf67efd448,Donna,Taylor,donna.taylor345@gmail.com,(717) 852-7660,7659 Oak Ave,Dallas,TX,75201,USA,1989-12-09,2022-11-23,Email,False,Facebook,New,9908.94,2022-11-23T00:00:00,2023-07-12T00:00:00
d2120079-180b-4fb6-961b-a91f7948ec87,Emily,Williams,emily.williams835@gmail.com,(292) 587-8058,176 Maple Way,Dallas,TX,75201,USA,1954-03-30,2021-06-23,Email,False,Google,New,9982.13,2021-06-23T00:00:00,2021-10-21T00:00:00
a5192e7c-442e-4aad-b925-a01a68313bdc,Charles,Rodriguez,charles.rodriguez489@gmail.com,(569) 895-4951,8797 River Dr,Chicago,IL,60601,USA,1958-04-27,2023-07-30,Email,False,Pet Store,Active,5429.68,2023-07-30T00:00:00,2023-12-13T00:00:00
ca2f304a-1312-4e66-afa2-7539610482a6,Amanda,Jones,amanda.jones93@aol.com,(637) 577-9355,9707 Oak Ln,Nashville,TN,37201,USA,2001-04-21,2021-04-03,Email,False,Google,Active,5106.98,2021-04-03T00:00:00,2022-02-19T00:00:00
c53bbb51-6016-4ce8-93bf-9fa0dbed93b5,Sandra,Thompson,sandra.thompson663@gmail.com,(781) 375-6585,5789 Cedar Rd,San Diego,CA,92101,USA,1958-01-26,2019-10-26,Email,True,Facebook,Active,7020.72,2019-10-26T00:00:00,2020-06-02T00:00:00
faa61dc5-dbe7-417e-8ca8-71bd7fba1b5e,Steven,Smith,steven.smith804@outlook.com,(652) 940-5859,2154 Lake Ave,Fort Worth,TX,76101,USA,1974-04-11,2021-10-21,Phone,False,Direct,New,2495.44,2021-10-21T00:00:00,2022-01-06T00:00:00
01bedff0-9e73-4917-a664-2eff786bad6a,Sandra,Young,sandra.young440@yahoo.com,(604) 955-7705,7302 Hill Blvd,Las Vegas,NV,89101,USA,1991-06-15,2020-09-16,SMS,False,Referral,New,3449.08,2020-09-16T00:00:00,2020-12-14T00:00:00
bb18711c-8c34-4c69-aa47-355b28d3c9d7,Andrew,Smith,andrew.smith118@hotmail.com,(702) 955-3601,9806 Pine Ln,San Antonio,TX,78201,USA,1951-08-02,2019-01-18,Phone,True,Facebook,At Risk,2428.35,2019-01-18T00:00:00,2019-02-25T00:00:00
ce5eede9-80b3-4b0e-af4f-526ecf59c766,Thomas,Hill,thomas.hill215@icloud.com,(802) 233-7272,4331 Elm Way,Jacksonville,FL,32099,USA,1984-12-30,2020-06-27,Phone,False,Pet Store,New,6350.24,2020-06-27T00:00:00,2021-01-16T00:00:00
bb069308-313d-4413-807f-3b0ba3451667,Charles,Martin,charles.martin693@gmail.com,(255) 265-5770,7970 Hill Blvd,Los Angeles,CA,90001,USA,1986-01-28,2022-11-10,Phone,False,Referral,New,3070.21,2022-11-10T00:00:00,2023-09-01T00:00:00
d8297219-a995-405f-8f08-68e1a7d51b27,Margaret,Anderson,margaret.anderson621@aol.com,(988) 211-3032,9121 River Dr,Los Angeles,CA,90001,USA,1966-07-06,2019-07-24,Email,False,Vet Recommendation,Loyal,6390.72,2019-07-24T00:00:00,2020-02-04T00:00:00
b90f7309-1380-4dc3-bfa0-3b1172dcb6d4,Jessica,Taylor,jessica.taylor335@aol.com,(968) 561-5387,3992 Main Blvd,Los Angeles,CA,90001,USA,1990-06-25,2021-12-11,Phone,True,Pet Store,Active,3548.44,2021-12-11T00:00:00,2022-02-11T00:00:00
8323dfac-0b03-41ff-97cd-9958332f405d,Mary,Nguyen,mary.nguyen324@aol.com,(319) 239-8173,7946 Lake St,Atlanta,GA,30301,USA,1986-09-16,2021-07-15,SMS,False,Google,Active,5421.43,2021-07-15T00:00:00,2022-04-22T00:00:00
4806627b-448a-4255-bb23-c891cec2b309,Melissa,Taylor,melissa.taylor746@gmail.com,(896) 392-9232,6594 Maple Ave,Phoenix,AZ,85001,USA,1984-12-20,2024-03-03,SMS,True,Facebook,Churned,1392.13,2024-03-03T00:00:00,2024-06-25T00:00:00
43bc0663-2cae-4d88-98fb-83978a8dadf8,Charles,Robinson,charles.robinson217@outlook.com,(410) 399-7842,1588 Maple Blvd,Las Vegas,NV,89101,USA,1965-11-25,2024-08-03,Phone,True,Direct,Loyal,7141.81,2024-08-03T00:00:00,2025-07-27T00:00:00
b4b8e61e-4b06-4aa4-a883-cc8711148caa,Elizabeth,Scott,elizabeth.scott975@icloud.com,(883) 608-3183,1290 Lake Blvd,San Jose,CA,95101,USA,1964-06-09,2023-09-16,Email,False,Direct,Active,4284.36,2023-09-16T00:00:00,2024-07-06T00:00:00
dfff3ebf-2a11-463d-922f-6bb7c2cec8ea,Linda,Scott,linda.scott742@gmail.com,(309) 817-9861,5146 Park St,Denver,CO,80201,USA,1965-12-20,2021-01-22,SMS,False,Pet Store,New,1330.43,2021-01-22T00:00:00,2021-08-21T00:00:00
ac0bb201-1da3-4cb2-890c-559e112ca85c,Barbara,Taylor,barbara.taylor249@outlook.com,(384) 951-5924,6274 Park Way,Phoenix,AZ,85001,USA,1992-09-27,2023-04-12,SMS,True,Pet Store,At Risk,9913.35,2023-04-12T00:00:00,2023-08-27T00:00:00
ab8a3f15-063b-46a6-b259-b7ccc4897537,Barbara,Walker,barbara.walker588@aol.com,(742) 844-8022,6353 Hill Ave,San Jose,CA,95101,USA,1991-03-25,2024-03-27,SMS,False,Pet Store,At Risk,4698.6,2024-03-27T00:00:00,2024-08-06T00:00:00
a0723fdf-6435-4adf-bd01-bb43272a9e0f,Jennifer,Lewis,jennifer.lewis903@outlook.com,(613) 221-9051,1485 River St,Boston,MA,02101,USA,2003-11-08,2021-05-15,Phone,False,Referral,New,6800.71,2021-05-15T00:00:00,2021-12-22T00:00:00
64c53e7c-1319-446e-b190-88c94acb2a0a,Susan,Hernandez,susan.hernandez176@yahoo.com,(252) 244-5145,8322 Pine Rd,Charlotte,NC,28201,USA,1966-07-14,2019-11-18,SMS,True,Direct,New,5804.1,2019-11-18T00:00:00,2020-07-07T00:00:00
82ae7881-6f52-4d24-8386-41e1ffb85d1b,Barbara,Sanchez,barbara.sanchez592@gmail.com,(742) 523-7827,7549 Main Blvd,Philadelphia,PA,19101,USA,2004-03-01,2019-06-14,Phone,True,Direct,New,2618.81,2019-06-14T00:00:00,2019-12-22T00:00:00
5ab1483b-e899-4453-87ad-fc12ac6617b3,Kimberly,Gonzalez,kimberly.gonzalez422@icloud.com,(422) 857-8864,995 Main Dr,Houston,TX,77001,USA,2003-07-05,2020-05-11,SMS,False,Referral,Loyal,6306.15,2020-05-11T00:00:00,2021-01-02T00:00:00
57ab508d-7e88-45cc-838e-68674a0046f2,Dorothy,Walker,dorothy.walker190@gmail.com,(231) 544-1305,1835 Elm Ave,Boston,MA,02101,USA,1953-06-21,2020-05-30,Phone,False,Direct,At Risk,7667.93,2020-05-30T00:00:00,2020-08-15T00:00:00
36c02d9c-ce83-4971-be1e-e37fb2c93202,Thomas,Sanchez,thomas.sanchez337@aol.com,(217) 579-8487,8208 Pine Way,New York,NY,10001,USA,1985-04-01,2023-02-18,SMS,True,Pet Store,At Risk,939.82,2023-02-18T00:00:00,2024-02-06T00:00:00
409cbb98-3d06-4387-b52c-4f4ba38690e0,Mary,Young,mary.young888@icloud.com,(986) 421-7148,4362 Cedar Rd,Dallas,TX,75201,USA,1953-09-07,2022-06-28,SMS,False,Referral,Active,6311.13,2022-06-28T00:00:00,2023-04-15T00:00:00
9c10d842-f8a3-4eb5-87a6-2bb541a343b8,Ashley,Lee,ashley.lee842@aol.com,(601) 678-1086,2420 River Blvd,Philadelphia,PA,19101,USA,1972-10-04,2023-03-22,Email,False,Pet Store,New,8197.7,2023-03-22T00:00:00,2023-10-06T00:00:00
b2a07431-99a7-491e-88f7-9b02188ca5a4,Linda,Lopez,linda.lopez607@hotmail.com,(422) 277-4552,7129 Elm St,Atlanta,GA,30301,USA,1970-09-21,2020-07-04,Email,True,Vet Recommendation,Churned,3766.72,2020-07-04T00:00:00,2021-06-29T00:00:00
8b64f357-43ce-40b2-83a7-1d353207ae5a,Joseph,Davis,joseph.davis558@outlook.com,(441) 739-3266,9666 Pine St,San Jose,CA,95101,USA,1952-08-04,2021-04-26,SMS,True,Referral,Active,7841.64,2021-04-26T00:00:00,2021-10-15T00:00:00
164efdba-8af9-4fcd-bf32-04261380ebef,David,Garcia,david.garcia639@icloud.com,(390) 797-5921,5576 Park Ave,Philadelphia,PA,19101,USA,1957-01-25,2021-03-22,Email,False,Vet Recommendation,At Risk,6399.25,2021-03-22T00:00:00,2021-11-09T00:00:00
66d4f359-9189-43e7-b61c-7cf6a47d2174,Dorothy,Robinson,dorothy.robinson998@gmail.com,(653) 672-8713,3197 Park Rd,Nashville,TN,37201,USA,2004-05-03,2021-11-28,SMS,False,Facebook,At Risk,5479.73,2021-11-28T00:00:00,2021-12-31T00:00:00
bb8a21ca-35f2-46d8-9cdf-5375b6cecd7e,Steven,Walker,steven.walker689@gmail.com,(283) 586-6505,9613 Park Ave,New York,NY,10001,USA,1972-04-16,2022-08-11,Phone,True,Pet Store,Active,8463.6,2022-08-11T00:00:00,2022-10-04T00:00:00
8bc8a41f-5af0-4d62-845e-77a919418e56,Mary,Smith,mary.smith325@outlook.com,(363) 600-2263,6365 Pine Ave,Miami,FL,33101,USA,1995-02-11,2022-03-17,Email,False,Pet Store,Active,4515.14,2022-03-17T00:00:00,2022-03-27T00:00:00
45c4de4f-3fb3-4c9a-b80f-65642bf39fae,Thomas,Wilson,thomas.wilson468@yahoo.com,(218) 303-6242,2669 Lake Way,Austin,TX,78701,USA,1960-06-10,2024-03-01,Phone,False,Direct,Active,5712.62,2024-03-01T00:00:00,2024-03-11T00:00:00
c298bd83-144f-416f-87d4-c521560fff4c,Ashley,Flores,ashley.flores32@hotmail.com,(671) 831-6879,6437 Pine St,Portland,OR,97201,USA,1977-03-17,2020-07-10,SMS,False,Referral,Active,5209.04,2020-07-10T00:00:00,2021-03-28T00:00:00
7fa8d12e-910c-4d7f-93ec-8130af77f456,Ashley,Robinson,ashley.robinson734@yahoo.com,(791) 280-7541,1286 Main Ln,Phoenix,AZ,85001,USA,1957-12-11,2023-02-17,SMS,False,TV Ad,At Risk,2723.99,2023-02-17T00:00:00,2024-02-10T00:00:00
1272d441-8fa8-4298-b5f0-418c79c21576,Susan,Sanchez,susan.sanchez883@gmail.com,(775) 312-2176,5271 Hill Ave,New York,NY,10001,USA,1957-12-21,2023-04-14,Phone,True,Vet Recommendation,Active,3620.0,2023-04-14T00:00:00,2023-12-20T00:00:00
7bb1c50e-6d63-44db-8a84-8c27b434267a,Jessica,Wilson,jessica.wilson101@yahoo.com,(836) 707-9310,2470 Cedar Way,Denver,CO,80201,USA,1956-02-27,2022-06-16,Phone,False,Google,Churned,1780.94,2022-06-16T00:00:00,2023-01-18T00:00:00
591d7d79-b476-447d-b47f-91fdeeb34060,Kimberly,Lopez,kimberly.lopez308@hotmail.com,(708) 611-9109,6902 Lake Ln,Portland,OR,97201,USA,1968-01-05,2021-11-15,Email,False,Vet Recommendation,Active,9423.02,2021-11-15T00:00:00,2022-10-31T00:00:00
f0bb91af-2bea-4d50-9cd0-a518be567275,Donald,Smith,donald.smith843@gmail.com,(560) 620-6812,2208 Oak St,Miami,FL,33101,USA,1990-12-26,2023-07-24,Email,False,Pet Store,At Risk,7724.27,2023-07-24T00:00:00,2023-10-23T00:00:00
ce8abb09-ade9-469e-b312-f5cc4df3adc1,Melissa,Lopez,melissa.lopez33@hotmail.com,(450) 414-4245,9942 Elm Rd,Chicago,IL,60601,USA,1952-07-24,2020-09-27,SMS,False,Referral,New,9324.46,2020-09-27T00:00:00,2021-06-25T00:00:00
443df741-4465-4e8e-b83e-f79d39a017a7,Emily,Allen,emily.allen306@icloud.com,(747) 244-7920,6263 Main Rd,Phoenix,AZ,85001,USA,1951-02-26,2021-07-06,Phone,False,Direct,Churned,1087.0,2021-07-06T00:00:00,2021-12-25T00:00:00
790c4832-0f8c-4d4a-8e2a-ddb1e2bce2e3,Kevin,Taylor,kevin.taylor289@outlook.com,(794) 749-5572,692 Park Ave,San Antonio,TX,78201,USA,1997-08-14,2021-04-20,Phone,False,Google,Churned,3179.98,2021-04-20T00:00:00,2021-10-23T00:00:00
0f30848a-c493-4f88-a63e-d03f16a11f71,Margaret,Ramirez,margaret.ramirez799@yahoo.com,(364) 620-1851,7297 Park Ln,Detroit,MI,48201,USA,1964-07-07,2021-05-01,Email,True,TV Ad,New,2182.87,2021-05-01T00:00:00,2022-01-07T00:00:00
698961b2-51df-47c4-9e44-ed8e81cc0d7a,Nancy,King,nancy.king649@aol.com,(840) 287-2393,7372 Park Blvd,Charlotte,NC,28201,USA,1963-03-11,2024-07-19,Phone,False,Facebook,Churned,5910.8,2024-07-19T00:00:00,2024-11-17T00:00:00
26b15d14-007d-40c5-a766-0742482c15db,Steven,Lewis,steven.lewis487@outlook.com,(532) 886-3995,9942 Pine Rd,Los Angeles,CA,90001,USA,1957-09-07,2019-08-21,Phone,False,TV Ad,Churned,6902.29,2019-08-21T00:00:00,2019-12-05T00:00:00
17859f77-5284-4474-826a-c927f3523075,Christopher,Jackson,christopher.jackson644@gmail.com,(642) 667-5455,5310 Elm Dr,Jacksonville,FL,32099,USA,1997-05-05,2021-10-07,Phone,False,Google,Churned,6739.29,2021-10-07T00:00:00,2022-08-15T00:00:00
c6a9d030-237a-45dd-b94b-7f1eff424cf7,Kevin,Davis,kevin.davis95@icloud.com,(880) 868-4908,5414 Elm St,San Diego,CA,92101,USA,1992-12-02,2022-12-16,Email,False,Pet Store,Loyal,8828.38,2022-12-16T00:00:00,2023-08-30T00:00:00
12505f29-581e-46cc-9c2e-fb138cc4670d,Ashley,Taylor,ashley.taylor735@gmail.com,(748) 557-5520,8378 Maple Rd,Jacksonville,FL,32099,USA,1971-05-21,2024-03-25,Phone,True,Direct,New,9733.32,2024-03-25T00:00:00,2024-08-27T00:00:00
88c39143-d9a0-4989-a55d-6d09b1211c42,Margaret,Harris,margaret.harris324@outlook.com,(807) 457-3340,5201 Hill Rd,San Jose,CA,95101,USA,2001-07-09,2021-07-26,Email,False,Vet Recommendation,Active,5082.34,2021-07-26T00:00:00,2021-11-13T00:00:00
7053c148-fad4-4bfa-bfa0-577651380005,Robert,Lewis,robert.lewis614@gmail.com,(300) 941-4963,571 Lake Ave,Fort Worth,TX,76101,USA,1967-07-23,2022-06-09,SMS,False,TV Ad,New,3641.54,2022-06-09T00:00:00,2022-12-02T00:00:00
fdce5a58-3377-4c55-a27d-402a34db2bbb,Christopher,Jackson,christopher.jackson121@aol.com,(301) 743-5398,8604 Cedar Dr,Phoenix,AZ,85001,USA,1981-03-04,2024-02-27,SMS,True,Facebook,At Risk,5012.05,2024-02-27T00:00:00,2024-10-22T00:00:00
aea9f15c-acd7-452d-b3d4-4ad481279300,Emily,Hernandez,emily.hernandez108@outlook.com,(347) 246-9873,3566 Lake Blvd,Philadelphia,PA,19101,USA,1999-01-16,2021-02-09,Email,False,Google,Churned,7612.86,2021-02-09T00:00:00,2021-05-27T00:00:00
7c577cf4-d879-4f03-bdd8-da2241a7af6f,Sandra,Lopez,sandra.lopez359@yahoo.com,(809) 732-8056,4737 Main Ln,Detroit,MI,48201,USA,2003-03-23,2020-05-05,Email,False,Facebook,Loyal,5172.94,2020-05-05T00:00:00,2021-02-14T00:00:00
2bed32f3-f9d2-4f5c-8329-ff4712a4e849,Jessica,Thompson,jessica.thompson972@outlook.com,(562) 919-6455,5129 Hill St,Los Angeles,CA,90001,USA,1977-02-28,2023-01-03,Phone,True,Vet Recommendation,New,6869.08,2023-01-03T00:00:00,2023-01-12T00:00:00
0d1346f0-1004-415a-ae71-859c69875cd8,Emily,Garcia,emily.garcia576@outlook.com,(440) 807-7335,4882 Hill Rd,Chicago,IL,60601,USA,1969-11-10,2020-04-15,Email,False,TV Ad,Active,7552.05,2020-04-15T00:00:00,2020-10-06T00:00:00
b10e7c30-63be-435c-81bc-a53915df67f0,Brian,Allen,brian.allen126@aol.com,(347) 774-7919,3674 Cedar Ln,San Antonio,TX,78201,USA,1987-05-19,2023-08-08,Phone,False,TV Ad,Active,3608.97,2023-08-08T00:00:00,2024-01-10T00:00:00
ce01cc84-61c4-44bc-99c7-712096141cf3,Michelle,Martin,michelle.martin297@outlook.com,(620) 771-8781,7723 Cedar Way,Fort Worth,TX,76101,USA,1960-02-23,2024-01-14,Email,True,Google,New,1443.2,2024-01-14T00:00:00,2024-04-02T00:00:00
f783eeb1-56ca-4f47-a643-a0f19a9e7fe1,Joseph,Thompson,joseph.thompson714@outlook.com,(412) 889-7997,2174 Hill St,Boston,MA,02101,USA,1969-11-15,2021-07-24,Email,True,Referral,Active,6774.56,2021-07-24T00:00:00,2021-12-10T00:00:00
edf493d6-7853-4890-a82b-5f974cb29d4c,Robert,Jones,robert.jones285@yahoo.com,(830) 809-9516,9457 Elm Ln,Austin,TX,78701,USA,1994-03-05,2024-10-20,Email,True,Pet Store,Churned,5703.52,2024-10-20T00:00:00,2025-06-13T00:00:00
b413c03f-5201-4ef6-8372-b70f2f3fa2ca,Sarah,Rodriguez,sarah.rodriguez543@gmail.com,(660) 693-2908,2895 Maple Blvd,Jacksonville,FL,32099,USA,1951-04-25,2019-11-14,SMS,True,Facebook,Churned,3574.66,2019-11-14T00:00:00,2020-06-28T00:00:00
b5f2738a-5ff1-4c32-b697-35234e7a3b24,Daniel,Lewis,daniel.lewis489@hotmail.com,(561) 594-7920,3531 River Ln,Portland,OR,97201,USA,1980-03-29,2020-03-22,SMS,True,Vet Recommendation,Active,2672.18,2020-03-22T00:00:00,2020-07-28T00:00:00
e27ecc96-0405-48fe-8562-b0558a769959,Nancy,White,nancy.white4@hotmail.com,(814) 379-6013,6477 Hill Rd,Houston,TX,77001,USA,1995-11-05,2020-07-02,Email,False,Direct,Active,8752.05,2020-07-02T00:00:00,2021-03-04T00:00:00
7c426497-7091-4ddf-bb6e-44356c6ecf87,Anthony,Sanchez,anthony.sanchez89@icloud.com,(621) 468-6238,1108 Lake Ave,Houston,TX,77001,USA,1994-08-03,2024-07-16,Email,False,TV Ad,At Risk,8967.03,2024-07-16T00:00:00,2025-04-27T00:00:00
718938c9-28cd-41e5-b5e5-d798706c9f14,Mark,Walker,mark.walker203@gmail.com,(742) 923-9690,3275 Elm St,Columbus,OH,43085,USA,1971-02-22,2022-09-17,Phone,True,Vet Recommendation,New,2542.25,2022-09-17T00:00:00,2023-06-01T00:00:00
3aa8366d-0864-4a27-a919-b87714dd2b58,Donald,Moore,donald.moore221@gmail.com,(505) 681-9536,6915 Pine Way,Columbus,OH,43085,USA,1953-07-29,2022-02-15,Email,False,Pet Store,At Risk,3757.19,2022-02-15T00:00:00,2022-10-22T00:00:00
d248f2d5-cc1e-46e0-9810-32a5af79f16a,Christopher,Flores,christopher.flores144@icloud.com,(422) 856-7354,2589 Main Ln,Houston,TX,77001,USA,2004-12-08,2019-01-10,Email,True,Direct,New,6012.38,2019-01-10T00:00:00,2019-11-08T00:00:00
44a1904a-54d4-46f2-9934-acfcbc4dc9dd,Brian,Harris,brian.harris563@aol.com,(709) 772-8238,5904 Main St,Fort Worth,TX,76101,USA,1968-09-09,2020-09-29,Email,True,Referral,New,9613.12,2020-09-29T00:00:00,2020-11-06T00:00:00
c7fb74d0-0959-48dc-b513-eb1a8bf17e20,Anthony,Wright,anthony.wright621@aol.com,(577) 962-1224,1510 Main Ave,San Antonio,TX,78201,USA,1995-10-30,2021-07-29,Phone,False,Vet Recommendation,Active,2761.93,2021-07-29T00:00:00,2021-11-11T00:00:00
0fa68c62-7e15-4774-a899-7de823206951,Mary,Lopez,mary.lopez678@yahoo.com,(341) 820-5841,2856 Park Way,Seattle,WA,98101,USA,1991-11-05,2021-06-30,Email,True,Google,Active,9028.06,2021-06-30T00:00:00,2021-07-04T00:00:00
f72d409a-db41-4bdc-be46-0a56a4586c85,Jennifer,Martin,jennifer.martin145@yahoo.com,(851) 514-6062,9432 Hill Ave,Jacksonville,FL,32099,USA,1959-02-02,2021-05-14,Phone,True,Direct,Churned,8421.11,2021-05-14T00:00:00,2021-10-23T00:00:00
d41bc3de-61a6-443b-874f-a3c07253b6b6,Christopher,Taylor,christopher.taylor512@hotmail.com,(946) 907-3063,6284 Maple Ln,Denver,CO,80201,USA,1979-11-26,2021-03-28,SMS,True,Vet Recommendation,Active,3284.94,2021-03-28T00:00:00,2021-10-21T00:00:00
